,T,E
458,309.56717019355943,-30032.40703315671
459,355.6297924467938,-30031.720886330102
460,315.6419203347827,-30031.644942421102
461,344.5587112162664,-30032.497600567865
462,284.17518078526746,-30032.500099924382
463,296.5993313120108,-30032.562852207746
464,286.69936247017057,-30032.52534563204
465,276.17070532412924,-30032.937035536946
466,296.9055584735447,-30032.748611664192
467,302.4961494523613,-30032.937989872768
468,292.7619190686532,-30032.511604389696
469,325.69186773240324,-30032.7412268423
470,304.97105877088586,-30033.048442792646
471,300.52745950712057,-30033.381379895345
472,291.6263068813265,-30033.731194162312
473,279.9847152315542,-30034.111911027096
474,262.95533612744623,-30034.37243527341
475,271.6537358437896,-30034.013981035176
476,280.60556152662355,-30033.834784168772
477,291.37911977673826,-30033.741235079968
478,301.88882889696833,-30034.093687300483
479,273.4929403583486,-30034.02302332054
480,289.455952604905,-30033.195214072388
481,305.7528057807688,-30032.90599458964
482,321.8333578740118,-30032.54987762299
483,283.03697875421625,-30033.26662897151
484,281.7765305124467,-30033.301816914263
485,294.5154559777194,-30033.1243352661
486,294.06383691434945,-30032.77030913299
487,281.0287107008173,-30033.18756374007
488,300.60593463721597,-30032.41068230652
489,295.46541943820085,-30031.674977907132
490,315.7275491890019,-30031.511957916784
491,287.63986348205833,-30032.263723111282
492,299.4532655723105,-30032.296711020215
493,301.0637542094975,-30032.207913930954
494,321.16107406865143,-30031.75015605289
495,301.3164493442614,-30032.551251940495
496,315.6696686116802,-30032.230191266823
497,325.4107315162944,-30032.466954055995
498,308.3608385769313,-30032.497518662854
499,294.24987208857596,-30033.285223378523
500,299.9243897957377,-30032.947128075994
501,296.05024160174935,-30033.11554196751
502,308.8744786836586,-30032.637114938207
503,271.12259344590854,-30032.945131630135
504,305.8018395546422,-30032.830558923786
505,313.37741622943366,-30032.369111433287
506,313.86683795086196,-30032.42141813338
507,303.83013540095027,-30032.158789377725
508,298.2166995741356,-30032.38013438056
509,302.5641404876542,-30031.96169310228
510,311.2454535631935,-30032.232569168784
511,287.38582126958573,-30032.424324783395
512,298.62300346364907,-30032.436457016644
513,310.9429148619611,-30032.208827547456
514,304.75499374670204,-30032.45224257527
515,293.8163231376019,-30033.262780032965
516,285.4372034200303,-30033.484404158484
517,313.44400014019675,-30032.994412084692
518,273.06342163449614,-30033.365714328163
519,298.0115237792686,-30033.172335790256
520,316.9353640927375,-30032.501513723553
521,314.76754348728707,-30032.406877003206
522,293.68180569455143,-30032.60791534994
523,311.9693046677257,-30032.503667196226
524,313.0297078298601,-30032.590631454532
525,298.76814518879195,-30032.76293302717
526,296.98798618981357,-30033.391097230433
527,297.4397449412439,-30033.76465114678
528,259.0909784694793,-30034.68318430927
529,256.5790233495597,-30034.395916413807
530,280.19564162734196,-30034.3430043995
531,274.62594045012804,-30034.38162337468
532,271.05154743684966,-30034.530879218688
533,258.3370093948595,-30034.50267749694
534,286.950931900125,-30033.751524079224
535,283.663112001256,-30034.09483965208
536,273.89991406432523,-30034.280501208177
537,307.38223524680024,-30034.12532117857
538,266.46803517140836,-30034.173929294862
539,274.58348763910465,-30033.710801964782
540,258.8463237104992,-30034.175584254397
541,294.807528309491,-30033.863180390857
542,287.98881581995124,-30033.464047218087
543,288.6004692306829,-30033.43714850795
544,269.67362861543535,-30033.098279410875
545,267.4977359804299,-30033.535093021444
546,295.0369094636193,-30033.252018879703
547,286.32514531621877,-30033.1225235452
548,282.84944688071806,-30032.534954995925
549,289.4375913607621,-30032.41246663512
550,282.6404056748532,-30032.774517962047
551,288.3999068819824,-30033.229235421546
552,290.0347406110652,-30033.21991226295
553,304.8089193046195,-30032.93918550555
554,301.9377865526838,-30032.56122227372
555,336.55817161686775,-30032.237172875564
556,321.6785992450534,-30032.25879653393
557,311.4378886983513,-30032.907480830654
558,282.43104297434724,-30032.40080765699
559,306.328802478043,-30032.827246429657
560,281.66674327167135,-30033.009619729273
561,319.6127193909823,-30033.13623923205
562,325.3963424247194,-30033.078639288196
563,344.262770324149,-30032.829163952698
564,310.58621755356813,-30032.537992529644
565,325.63231834505115,-30033.04348598372
566,299.1743431786897,-30032.76261766646
567,307.87595994439175,-30032.572052337782
568,288.7936058807556,-30032.867902134687
569,285.6728050146668,-30033.33793201899
570,283.2440816033973,-30033.142348486355
571,319.59436587960465,-30033.19333535287
572,274.27776164601084,-30033.59534257038
573,285.31479809218456,-30033.48939512806
574,282.8867563355632,-30033.819185303182
575,260.80398686785793,-30034.08207726866
576,282.5462124154862,-30034.47021501701
577,296.2426714852144,-30034.194750634717
578,286.4859804082433,-30034.41736007914
579,267.8810881313944,-30034.056829021738
580,284.07493528620233,-30034.221337808292
581,287.17323960632496,-30034.312413116273
582,274.09345647348295,-30034.515932264818
583,262.86907429826,-30034.09918548684
584,296.72867803427226,-30033.784251467256
585,275.7562204245729,-30033.86333781145
586,276.47093902295404,-30033.30458436362
587,307.57191146531164,-30033.04053568599
588,301.65539889018066,-30033.175652420705
589,279.64832233420833,-30033.29408772121
590,312.6324254195399,-30032.77822554918
591,323.2038620532861,-30033.02172394674
592,298.54069329551254,-30033.4931872831
593,290.9355158068764,-30033.558885028975
594,273.98862729994715,-30033.586893280957
595,295.44218071349735,-30033.76930464374
596,285.1560067870425,-30033.715992246598
597,284.05529507166654,-30034.133934612397
598,293.21501931484636,-30033.439812512945
599,314.22484623363374,-30033.39495499055
600,319.390461513212,-30032.950348958362
601,273.6740091865858,-30033.02243582041
602,297.0669490297969,-30033.14890316267
603,296.18709692521753,-30032.266442379223
604,297.3272239196665,-30031.613146808522
605,311.11167068241673,-30031.587451880463
606,342.23363274911026,-30031.289679159192
607,309.8679925255354,-30031.710114249734
608,299.6265764738422,-30032.05803480562
