,T,E
618,296.7456333469354,-30035.34649306512
619,268.7584535663278,-30035.876148027244
620,281.68968365261384,-30036.054113684386
621,257.7631292011393,-30035.86618340324
622,277.9131870600768,-30035.465709141452
623,269.7696561918863,-30035.141675591087
624,302.54417140154584,-30035.35463378029
625,274.66315829863555,-30035.37380023792
626,302.3706612033119,-30034.851194724775
627,296.8038788015377,-30034.999321823176
628,290.7531148577156,-30034.647929260886
629,291.4139556464496,-30034.54142856201
630,295.54887331074775,-30034.804392604074
631,302.2098481845126,-30034.575951253075
632,298.4057124721965,-30034.28707149826
633,325.55095194018713,-30033.86262259869
634,311.1249391077664,-30034.534833973918
635,297.84347971849127,-30034.37546171345
636,276.9544709144808,-30034.8726867446
637,296.6118824357975,-30034.48267684929
638,299.6354729785151,-30034.95724640964
639,298.8303536303426,-30035.60839937434
640,286.9728734832306,-30035.40727535777
641,254.46674216983465,-30035.543021116944
642,276.54592018741715,-30035.49235954808
643,261.0048446493513,-30035.511036224576
644,312.1045606674472,-30034.476938810356
645,329.9271447102369,-30034.02575513494
646,318.99966003649905,-30033.805096189615
647,327.1825759645977,-30033.936730762318
648,328.73240284083306,-30033.73360380461
649,308.8446906208609,-30034.21340296322
650,343.1554031704914,-30033.631780861597
651,302.1885061840822,-30033.301098567947
652,318.13415287343685,-30033.442146270932
653,313.8178473208044,-30033.62711361097
654,327.75428539066036,-30034.137164181047
655,299.8594573155847,-30034.3226944796
656,316.9871117127979,-30034.47691761126
657,298.40557116593294,-30034.798793809983
658,315.82133236742675,-30035.19966126049
659,286.6293358736386,-30035.173746960685
660,298.6797502449239,-30034.489148561774
661,324.8057147154673,-30033.893125568076
662,302.5348066923651,-30034.02479169926
663,326.84974229141545,-30034.32402631512
664,289.26097845574526,-30035.23827396532
665,312.2016512150801,-30034.90808532599
666,297.7356837245692,-30035.27075691099
667,288.73473141389906,-30035.319897760768
668,283.3115170944446,-30035.26909362641
669,269.02429585331595,-30035.625306663642
670,296.4802279305582,-30034.808260917096
671,284.29058694317223,-30035.103790494108
672,299.5148280342699,-30034.83333422386
673,289.11530922606744,-30034.81030503394
674,293.7084038031061,-30034.948439160216
675,281.7400456516599,-30035.019641150386
676,317.01228401121085,-30034.67745500108
677,297.0885921727044,-30034.81050480085
678,282.70470269418024,-30034.411341927822
679,282.35532931250236,-30034.09788250041
680,299.0124544928434,-30033.963184396227
681,296.43098827605445,-30034.379814536624
682,277.32411910155025,-30034.50790075653
683,280.0939357422864,-30034.670507488503
684,290.35264069561515,-30034.847476613966
685,275.36003266306295,-30035.27225066286
686,278.3153612617118,-30035.1899470627
687,285.3261250448134,-30035.017142165452
688,285.35235831788157,-30034.018434062673
689,299.0186979654275,-30034.507948900184
690,264.0815767230393,-30035.134656940907
691,268.010031924294,-30035.15673126207
692,276.2983604490203,-30035.789615087408
693,283.94198761744155,-30035.469999056077
694,322.60981951210243,-30034.54808399956
695,310.6635326261162,-30034.30232341823
696,329.1682561659647,-30034.31246157027
697,279.28281275095725,-30033.800327404177
698,285.2343423778607,-30034.80656498602
699,299.38575988042015,-30035.13932185089
700,295.9894736129708,-30034.7600838439
701,301.6021272528494,-30035.093222404234
702,290.6360373504739,-30035.516114655384
703,289.27154904321605,-30034.591523151354
704,301.32866467054293,-30034.77589646765
705,316.090321650598,-30034.636240574673
706,311.7726745923453,-30034.932569853292
707,296.2121454905329,-30034.807205620305
708,322.2916950329416,-30034.655711921958
709,298.15276106930594,-30034.68993168822
710,300.5723169304242,-30034.957070110253
711,301.5088561176898,-30034.79869836767
712,291.0381853293895,-30035.277462612597
713,287.5628649225536,-30035.76740421572
714,299.52217772492725,-30035.587055219825
715,313.1095981160798,-30034.799262396744
716,310.12907213741505,-30034.977904239284
717,294.4245421033436,-30035.039763399338
718,302.85521483457325,-30034.78234059056
719,286.5768067126723,-30034.764914744497
720,290.63215190777447,-30034.557228215654
721,317.80699381914985,-30033.93476754104
722,319.5739241741907,-30034.401949590072
723,306.03300098887905,-30034.930757918937
724,293.1939658716397,-30035.287577798874
725,303.9421805493529,-30034.911192868367
726,286.80861247702717,-30035.065712544976
727,269.0490345209163,-30034.946948733425
728,310.2759985897206,-30034.673419606494
729,315.60774112694355,-30035.121060600348
730,296.7085427478643,-30035.046646709307
731,321.1371962659148,-30035.18481186141
732,301.9500545450814,-30034.988749531334
733,307.4288984369225,-30035.086979608863
734,321.3783572793769,-30035.17287385637
735,329.2494951612349,-30035.09947638524
736,302.45786337401995,-30034.981809233785
